,Origin City,Origin Airport,Destination City,Destination Airport,Date,Route Number,Distance (km),Price
1585,PORTO,OPO,AIX-EN-PROVENCE,MRS,2025/08/09,21,1184.0,174.22
1586,AIX-EN-PROVENCE,MRS,BARCELONA,BCN,2025/08/13,21,359.77,191.44
1587,BARCELONA,BCN,"VENICE,ITALY",VCE,2025/08/17,21,936.13,114.38
1588,AIX-EN-PROVENCE,MRS,"VENICE,ITALY",VCE,2025/08/13,21,585.75,197.95
1589,"VENICE,ITALY",VCE,BARCELONA,BCN,2025/08/17,21,936.13,179.59
1590,ROME,FCO,BARCELONA,BCN,2025/08/05,21,861.57,86.99
1591,BARCELONA,BCN,PORTO,OPO,2025/08/09,21,899.93,178.45
1592,PORTO,OPO,"VENICE,ITALY",VCE,2025/08/13,21,1755.27,152.00
1593,PORTO,OPO,AIX-EN-PROVENCE,MRS,2025/08/13,21,1184.0,174.32
1594,BARCELONA,BCN,"VENICE,ITALY",VCE,2025/08/09,21,936.13,200.99
1595,"VENICE,ITALY",VCE,PORTO,OPO,2025/08/13,21,1755.27,129.11
1596,PORTO,OPO,AIX-EN-PROVENCE,MRS,2025/08/17,21,1184.0,183.11
1597,AIX-EN-PROVENCE,MRS,PORTO,OPO,2025/08/17,21,1184.0,199.41
1598,PORTO,OPO,VIENNA,VIE,2025/08/21,21,2113.71,183.00
1599,BARCELONA,BCN,AIX-EN-PROVENCE,MRS,2025/08/09,21,359.77,169.70
1600,AIX-EN-PROVENCE,MRS,PORTO,OPO,2025/08/13,21,1184.0,189.95
1601,PORTO,OPO,"VENICE,ITALY",VCE,2025/08/17,21,1755.27,152.00
1602,"VENICE,ITALY",VCE,PORTO,OPO,2025/08/17,21,1755.27,206.90
1603,ROME,FCO,"VENICE,ITALY",VCE,2025/08/05,21,394.47,157.63
1604,"VENICE,ITALY",VCE,PORTO,OPO,2025/08/09,21,1755.27,183.44
1605,PORTO,OPO,BARCELONA,BCN,2025/08/13,21,899.93,112.00
1606,"VENICE,ITALY",VCE,BARCELONA,BCN,2025/08/09,21,936.13,168.44
1607,BARCELONA,BCN,PORTO,OPO,2025/08/13,21,899.93,115.34
1608,"VENICE,ITALY",VCE,AIX-EN-PROVENCE,MRS,2025/08/09,21,585.75,167.01
1609,PORTO,OPO,BARCELONA,BCN,2025/08/17,21,899.93,139.00
1610,BARCELONA,BCN,PORTO,OPO,2025/08/17,21,899.93,115.34
1611,ROME,FCO,AIX-EN-PROVENCE,MRS,2025/08/05,21,604.76,196.14
1612,AIX-EN-PROVENCE,MRS,PORTO,OPO,2025/08/09,21,1184.0,163.52
1613,AIX-EN-PROVENCE,MRS,BARCELONA,BCN,2025/08/09,21,359.77,191.44
1614,AIX-EN-PROVENCE,MRS,"VENICE,ITALY",VCE,2025/08/09,21,585.75,198.34
1615,VIENNA,VIE,PORTO,OPO,2025/08/01,21,2113.71,202.19
1616,PORTO,OPO,ROME,FCO,2025/08/05,21,1756.0,140.00
1617,ROME,FCO,BARCELONA,BCN,2025/08/09,21,861.57,66.99
1618,ROME,FCO,"VENICE,ITALY",VCE,2025/08/09,21,394.47,157.63
1619,ROME,FCO,AIX-EN-PROVENCE,MRS,2025/08/09,21,604.76,179.85
1620,PORTO,OPO,BARCELONA,BCN,2025/08/05,21,899.93,129.00
1621,BARCELONA,BCN,ROME,FCO,2025/08/09,21,861.57,68.84
1622,ROME,FCO,"VENICE,ITALY",VCE,2025/08/13,21,394.47,157.63
1623,ROME,FCO,AIX-EN-PROVENCE,MRS,2025/08/13,21,604.76,196.14
1624,"VENICE,ITALY",VCE,ROME,FCO,2025/08/13,21,394.47,145.96
1625,ROME,FCO,AIX-EN-PROVENCE,MRS,2025/08/17,21,604.76,208.69
1626,AIX-EN-PROVENCE,MRS,ROME,FCO,2025/08/17,21,604.76,207.50
1627,ROME,FCO,VIENNA,VIE,2025/08/21,21,764.8,101.49
1628,AIX-EN-PROVENCE,MRS,ROME,FCO,2025/08/13,21,604.76,204.95
1629,ROME,FCO,"VENICE,ITALY",VCE,2025/08/17,21,394.47,157.63
1630,"VENICE,ITALY",VCE,ROME,FCO,2025/08/17,21,394.47,145.96
1631,PORTO,OPO,"VENICE,ITALY",VCE,2025/08/05,21,1755.27,129.30
1632,"VENICE,ITALY",VCE,ROME,FCO,2025/08/09,21,394.47,145.96
1633,ROME,FCO,BARCELONA,BCN,2025/08/13,21,861.57,66.99
1634,BARCELONA,BCN,ROME,FCO,2025/08/13,21,861.57,68.84
1635,ROME,FCO,BARCELONA,BCN,2025/08/17,21,861.57,66.99
1636,BARCELONA,BCN,ROME,FCO,2025/08/17,21,861.57,68.84
1637,PORTO,OPO,AIX-EN-PROVENCE,MRS,2025/08/05,21,1184.0,190.65
1638,AIX-EN-PROVENCE,MRS,ROME,FCO,2025/08/09,21,604.76,245.88
1639,VIENNA,VIE,BARCELONA,BCN,2025/08/01,21,1350.41,111.72
1640,BARCELONA,BCN,ROME,FCO,2025/08/05,21,861.57,68.84
1641,ROME,FCO,PORTO,OPO,2025/08/09,21,1756.0,186.60
1642,BARCELONA,BCN,PORTO,OPO,2025/08/05,21,899.93,115.34
1643,PORTO,OPO,ROME,FCO,2025/08/09,21,1756.0,193.00
1644,BARCELONA,BCN,"VENICE,ITALY",VCE,2025/08/05,21,936.13,114.38
1645,ROME,FCO,PORTO,OPO,2025/08/13,21,1756.0,156.49
1646,PORTO,OPO,ROME,FCO,2025/08/13,21,1756.0,140.00
1647,ROME,FCO,PORTO,OPO,2025/08/17,21,1756.0,203.96
1648,PORTO,OPO,ROME,FCO,2025/08/17,21,1756.0,140.00
1649,BARCELONA,BCN,AIX-EN-PROVENCE,MRS,2025/08/05,21,359.77,185.48
1650,VIENNA,VIE,"VENICE,ITALY",VCE,2025/08/01,21,435.0,142.76
1651,"VENICE,ITALY",VCE,ROME,FCO,2025/08/05,21,394.47,145.96
1652,"VENICE,ITALY",VCE,PORTO,OPO,2025/08/05,21,1755.27,160.79
1653,"VENICE,ITALY",VCE,BARCELONA,BCN,2025/08/05,21,936.13,160.79
1654,"VENICE,ITALY",VCE,AIX-EN-PROVENCE,MRS,2025/08/05,21,585.75,181.44
1655,VIENNA,VIE,AIX-EN-PROVENCE,MRS,2025/08/01,21,991.57,140.72
1656,AIX-EN-PROVENCE,MRS,ROME,FCO,2025/08/05,21,604.76,206.95
1657,AIX-EN-PROVENCE,MRS,PORTO,OPO,2025/08/05,21,1184.0,189.95
1658,AIX-EN-PROVENCE,MRS,BARCELONA,BCN,2025/08/05,21,359.77,191.44
1659,AIX-EN-PROVENCE,MRS,"VENICE,ITALY",VCE,2025/08/05,21,585.75,95.75
1660,VIENNA,VIE,LISBON,LIS,2025/07/01,22,2298.3,130.22
1661,LISBON,LIS,BERLIN,BER,2025/07/05,22,2312.83,141.12
1662,BERLIN,BER,BRUGES,BRU,2025/07/09,22,713.9,139.20
1663,BRUGES,BRU,FLORENCE,FLR,2025/07/13,22,1021.33,92.38
1664,FLORENCE,FLR,COPENHAGEN,CPH,2025/07/17,22,1326.24,113.04
1665,COPENHAGEN,CPH,VIENNA,VIE,2025/07/21,22,870.02,139.29
1666,BRUGES,BRU,COPENHAGEN,CPH,2025/07/13,22,792.43,107.72
1667,COPENHAGEN,CPH,FLORENCE,FLR,2025/07/17,22,1326.24,167.74
1668,FLORENCE,FLR,VIENNA,VIE,2025/07/21,22,631.65,163.00
1669,BERLIN,BER,FLORENCE,FLR,2025/07/09,22,985.46,164.16
1670,FLORENCE,FLR,BRUGES,BRU,2025/07/13,22,1021.33,88.44
1671,BRUGES,BRU,COPENHAGEN,CPH,2025/07/17,22,792.43,141.72
1672,FLORENCE,FLR,COPENHAGEN,CPH,2025/07/13,22,1326.24,113.04
1673,COPENHAGEN,CPH,BRUGES,BRU,2025/07/17,22,792.43,155.54
1674,BRUGES,BRU,VIENNA,VIE,2025/07/21,22,1000.9,177.96
1675,BERLIN,BER,COPENHAGEN,CPH,2025/07/09,22,354.75,113.50
1676,COPENHAGEN,CPH,BRUGES,BRU,2025/07/13,22,792.43,160.81
1677,BRUGES,BRU,FLORENCE,FLR,2025/07/17,22,1021.33,123.38
1678,COPENHAGEN,CPH,FLORENCE,FLR,2025/07/13,22,1326.24,169.53
1679,FLORENCE,FLR,BRUGES,BRU,2025/07/17,22,1021.33,88.44
1680,LISBON,LIS,BRUGES,BRU,2025/07/05,22,1690.57,82.90
1681,BRUGES,BRU,BERLIN,BER,2025/07/09,22,713.9,110.22
1682,BERLIN,BER,FLORENCE,FLR,2025/07/13,22,985.46,164.16
1683,BERLIN,BER,COPENHAGEN,CPH,2025/07/13,22,354.75,113.50
1684,BRUGES,BRU,FLORENCE,FLR,2025/07/09,22,1021.33,92.38
1685,FLORENCE,FLR,BERLIN,BER,2025/07/13,22,985.46,171.74
1686,BERLIN,BER,COPENHAGEN,CPH,2025/07/17,22,354.75,113.50
1687,COPENHAGEN,CPH,BERLIN,BER,2025/07/17,22,354.75,131.90
1688,BERLIN,BER,VIENNA,VIE,2025/07/21,22,523.75,98.42
1689,BRUGES,BRU,COPENHAGEN,CPH,2025/07/09,22,792.43,107.72
1690,COPENHAGEN,CPH,BERLIN,BER,2025/07/13,22,354.75,140.37
1691,BERLIN,BER,FLORENCE,FLR,2025/07/17,22,985.46,176.16
1692,FLORENCE,FLR,BERLIN,BER,2025/07/17,22,985.46,171.74
1693,LISBON,LIS,FLORENCE,FLR,2025/07/05,22,1788.92,128.62
1694,FLORENCE,FLR,BERLIN,BER,2025/07/09,22,985.46,158.74
1695,BERLIN,BER,BRUGES,BRU,2025/07/13,22,713.9,139.20
1696,FLORENCE,FLR,BRUGES,BRU,2025/07/09,22,1021.33,88.44
1697,BRUGES,BRU,BERLIN,BER,2025/07/13,22,713.9,135.22
1698,FLORENCE,FLR,COPENHAGEN,CPH,2025/07/09,22,1326.24,154.00
1699,BERLIN,BER,BRUGES,BRU,2025/07/17,22,713.9,139.20
1700,BRUGES,BRU,BERLIN,BER,2025/07/17,22,713.9,147.33
1701,LISBON,LIS,COPENHAGEN,CPH,2025/07/05,22,2477.67,116.62
1702,COPENHAGEN,CPH,BERLIN,BER,2025/07/09,22,354.75,131.90
1703,COPENHAGEN,CPH,BRUGES,BRU,2025/07/09,22,792.43,160.81
1704,COPENHAGEN,CPH,FLORENCE,FLR,2025/07/09,22,1326.24,120.33
1705,VIENNA,VIE,BERLIN,BER,2025/07/01,22,523.75,117.72
1706,BERLIN,BER,LISBON,LIS,2025/07/05,22,2312.83,145.42
1707,LISBON,LIS,BRUGES,BRU,2025/07/09,22,1690.57,79.72
1708,LISBON,LIS,FLORENCE,FLR,2025/07/09,22,1788.92,128.62
1709,LISBON,LIS,COPENHAGEN,CPH,2025/07/09,22,2477.67,139.62
1710,BERLIN,BER,BRUGES,BRU,2025/07/05,22,713.9,139.20
1711,BRUGES,BRU,LISBON,LIS,2025/07/09,22,1690.57,97.04
1712,LISBON,LIS,FLORENCE,FLR,2025/07/13,22,1788.92,128.62
1713,LISBON,LIS,COPENHAGEN,CPH,2025/07/13,22,2477.67,150.36
1714,FLORENCE,FLR,LISBON,LIS,2025/07/13,22,1788.92,127.50
1715,LISBON,LIS,COPENHAGEN,CPH,2025/07/17,22,2477.67,150.36
1716,COPENHAGEN,CPH,LISBON,LIS,2025/07/17,22,2477.67,128.79
1717,LISBON,LIS,VIENNA,VIE,2025/07/21,22,2298.3,153.36
1718,COPENHAGEN,CPH,LISBON,LIS,2025/07/13,22,2477.67,128.79
1719,LISBON,LIS,FLORENCE,FLR,2025/07/17,22,1788.92,128.62
1720,FLORENCE,FLR,LISBON,LIS,2025/07/17,22,1788.92,127.50
1721,BERLIN,BER,FLORENCE,FLR,2025/07/05,22,985.46,164.16
1722,FLORENCE,FLR,LISBON,LIS,2025/07/09,22,1788.92,127.50
1723,LISBON,LIS,BRUGES,BRU,2025/07/13,22,1690.57,82.90
1724,BRUGES,BRU,LISBON,LIS,2025/07/13,22,1690.57,100.72
1725,LISBON,LIS,BRUGES,BRU,2025/07/17,22,1690.57,79.72
1726,BRUGES,BRU,LISBON,LIS,2025/07/17,22,1690.57,97.04
1727,BERLIN,BER,COPENHAGEN,CPH,2025/07/05,22,354.75,113.50
1728,COPENHAGEN,CPH,LISBON,LIS,2025/07/09,22,2477.67,193.65
1729,VIENNA,VIE,BRUGES,BRU,2025/07/01,22,1000.9,169.80
1730,BRUGES,BRU,LISBON,LIS,2025/07/05,22,1690.57,97.04
1731,LISBON,LIS,BERLIN,BER,2025/07/09,22,2312.83,141.12
1732,BRUGES,BRU,BERLIN,BER,2025/07/05,22,713.9,94.22
1733,BERLIN,BER,LISBON,LIS,2025/07/09,22,2312.83,145.42
1734,BRUGES,BRU,FLORENCE,FLR,2025/07/05,22,1021.33,92.38
1735,LISBON,LIS,BERLIN,BER,2025/07/13,22,2312.83,141.12
1736,BERLIN,BER,LISBON,LIS,2025/07/13,22,2312.83,145.42
1737,LISBON,LIS,BERLIN,BER,2025/07/17,22,2312.83,141.12
1738,BERLIN,BER,LISBON,LIS,2025/07/17,22,2312.83,164.42
1739,BRUGES,BRU,COPENHAGEN,CPH,2025/07/05,22,792.43,107.72
1740,VIENNA,VIE,FLORENCE,FLR,2025/07/01,22,631.65,170.72
1741,FLORENCE,FLR,LISBON,LIS,2025/07/05,22,1788.92,127.50
1742,FLORENCE,FLR,BERLIN,BER,2025/07/05,22,985.46,158.74
1743,FLORENCE,FLR,BRUGES,BRU,2025/07/05,22,1021.33,88.44
1744,FLORENCE,FLR,COPENHAGEN,CPH,2025/07/05,22,1326.24,149.24
1745,VIENNA,VIE,COPENHAGEN,CPH,2025/07/01,22,870.02,124.30
1746,COPENHAGEN,CPH,LISBON,LIS,2025/07/05,22,2477.67,152.79
1747,COPENHAGEN,CPH,BERLIN,BER,2025/07/05,22,354.75,168.12
1748,COPENHAGEN,CPH,BRUGES,BRU,2025/07/05,22,792.43,165.90
1749,COPENHAGEN,CPH,FLORENCE,FLR,2025/07/05,22,1326.24,175.53
1750,VIENNA,VIE,LISBON,LIS,2025/08/01,23,2298.3,130.22
1751,LISBON,LIS,BERLIN,BER,2025/08/05,23,2312.83,165.62
1752,BERLIN,BER,FLORENCE,FLR,2025/08/09,23,985.46,275.57
1753,FLORENCE,FLR,COPENHAGEN,CPH,2025/08/13,23,1326.24,178.65
1754,COPENHAGEN,CPH,BRUGES,BRU,2025/08/17,23,792.43,182.15
1755,BRUGES,BRU,VIENNA,VIE,2025/08/21,23,1000.9,196.72
1756,FLORENCE,FLR,BRUGES,BRU,2025/08/13,23,1021.33,196.28
1757,BRUGES,BRU,COPENHAGEN,CPH,2025/08/17,23,792.43,107.72
1758,COPENHAGEN,CPH,VIENNA,VIE,2025/08/21,23,870.02,139.29
1759,BERLIN,BER,COPENHAGEN,CPH,2025/08/09,23,354.75,113.50
1760,COPENHAGEN,CPH,FLORENCE,FLR,2025/08/13,23,1326.24,120.33
1761,FLORENCE,FLR,BRUGES,BRU,2025/08/17,23,1021.33,196.28
1762,COPENHAGEN,CPH,BRUGES,BRU,2025/08/13,23,792.43,182.15
1763,BRUGES,BRU,FLORENCE,FLR,2025/08/17,23,1021.33,117.72
1764,FLORENCE,FLR,VIENNA,VIE,2025/08/21,23,631.65,163.00
1765,BERLIN,BER,BRUGES,BRU,2025/08/09,23,713.9,139.20
1766,BRUGES,BRU,FLORENCE,FLR,2025/08/13,23,1021.33,117.72
1767,FLORENCE,FLR,COPENHAGEN,CPH,2025/08/17,23,1326.24,113.04
1768,BRUGES,BRU,COPENHAGEN,CPH,2025/08/13,23,792.43,107.72
1769,COPENHAGEN,CPH,FLORENCE,FLR,2025/08/17,23,1326.24,208.51
1770,LISBON,LIS,FLORENCE,FLR,2025/08/05,23,1788.92,230.34
1771,FLORENCE,FLR,BERLIN,BER,2025/08/09,23,985.46,196.11
1772,BERLIN,BER,COPENHAGEN,CPH,2025/08/13,23,354.75,113.50
1773,BERLIN,BER,BRUGES,BRU,2025/08/13,23,713.9,139.20
1774,FLORENCE,FLR,COPENHAGEN,CPH,2025/08/09,23,1326.24,198.65
1775,COPENHAGEN,CPH,BERLIN,BER,2025/08/13,23,354.75,131.90
1776,BERLIN,BER,BRUGES,BRU,2025/08/17,23,713.9,139.20
1777,BRUGES,BRU,BERLIN,BER,2025/08/17,23,713.9,94.22
1778,BERLIN,BER,VIENNA,VIE,2025/08/21,23,523.75,98.42
1779,FLORENCE,FLR,BRUGES,BRU,2025/08/09,23,1021.33,124.44
1780,BRUGES,BRU,BERLIN,BER,2025/08/13,23,713.9,94.22
1781,BERLIN,BER,COPENHAGEN,CPH,2025/08/17,23,354.75,113.50
1782,COPENHAGEN,CPH,BERLIN,BER,2025/08/17,23,354.75,140.37
1783,LISBON,LIS,COPENHAGEN,CPH,2025/08/05,23,2477.67,114.12
1784,COPENHAGEN,CPH,BERLIN,BER,2025/08/09,23,354.75,200.93
1785,BERLIN,BER,FLORENCE,FLR,2025/08/13,23,985.46,196.12
1786,COPENHAGEN,CPH,FLORENCE,FLR,2025/08/09,23,1326.24,197.65
1787,FLORENCE,FLR,BERLIN,BER,2025/08/13,23,985.46,194.54
1788,COPENHAGEN,CPH,BRUGES,BRU,2025/08/09,23,792.43,182.15
1789,BERLIN,BER,FLORENCE,FLR,2025/08/17,23,985.46,199.78
1790,FLORENCE,FLR,BERLIN,BER,2025/08/17,23,985.46,303.50
1791,LISBON,LIS,BRUGES,BRU,2025/08/05,23,1690.57,186.40
1792,BRUGES,BRU,BERLIN,BER,2025/08/09,23,713.9,94.22
1793,BRUGES,BRU,FLORENCE,FLR,2025/08/09,23,1021.33,132.72
1794,BRUGES,BRU,COPENHAGEN,CPH,2025/08/09,23,792.43,107.72
1795,VIENNA,VIE,BERLIN,BER,2025/08/01,23,523.75,117.72
1796,BERLIN,BER,LISBON,LIS,2025/08/05,23,2312.83,181.03
1797,LISBON,LIS,FLORENCE,FLR,2025/08/09,23,1788.92,266.12
1798,LISBON,LIS,COPENHAGEN,CPH,2025/08/09,23,2477.67,114.12
1799,LISBON,LIS,BRUGES,BRU,2025/08/09,23,1690.57,152.44
1800,BERLIN,BER,FLORENCE,FLR,2025/08/05,23,985.46,199.78
1801,FLORENCE,FLR,LISBON,LIS,2025/08/09,23,1788.92,182.65
1802,LISBON,LIS,COPENHAGEN,CPH,2025/08/13,23,2477.67,114.12
1803,LISBON,LIS,BRUGES,BRU,2025/08/13,23,1690.57,152.44
1804,COPENHAGEN,CPH,LISBON,LIS,2025/08/13,23,2477.67,171.70
1805,LISBON,LIS,BRUGES,BRU,2025/08/17,23,1690.57,220.52
1806,BRUGES,BRU,LISBON,LIS,2025/08/17,23,1690.57,80.72
1807,LISBON,LIS,VIENNA,VIE,2025/08/21,23,2298.3,184.12
1808,BRUGES,BRU,LISBON,LIS,2025/08/13,23,1690.57,80.72
1809,LISBON,LIS,COPENHAGEN,CPH,2025/08/17,23,2477.67,114.12
1810,COPENHAGEN,CPH,LISBON,LIS,2025/08/17,23,2477.67,132.87
1811,BERLIN,BER,COPENHAGEN,CPH,2025/08/05,23,354.75,113.50
1812,COPENHAGEN,CPH,LISBON,LIS,2025/08/09,23,2477.67,132.87
1813,LISBON,LIS,FLORENCE,FLR,2025/08/13,23,1788.92,202.77
1814,FLORENCE,FLR,LISBON,LIS,2025/08/13,23,1788.92,192.11
1815,LISBON,LIS,FLORENCE,FLR,2025/08/17,23,1788.92,203.34
1816,FLORENCE,FLR,LISBON,LIS,2025/08/17,23,1788.92,208.65
1817,BERLIN,BER,BRUGES,BRU,2025/08/05,23,713.9,139.20
1818,BRUGES,BRU,LISBON,LIS,2025/08/09,23,1690.57,80.72
1819,VIENNA,VIE,FLORENCE,FLR,2025/08/01,23,631.65,170.72
1820,FLORENCE,FLR,LISBON,LIS,2025/08/05,23,1788.92,161.00
1821,LISBON,LIS,BERLIN,BER,2025/08/09,23,2312.83,199.27
1822,FLORENCE,FLR,BERLIN,BER,2025/08/05,23,985.46,173.61
1823,BERLIN,BER,LISBON,LIS,2025/08/09,23,2312.83,193.04
1824,FLORENCE,FLR,COPENHAGEN,CPH,2025/08/05,23,1326.24,113.04
1825,LISBON,LIS,BERLIN,BER,2025/08/13,23,2312.83,165.62
1826,BERLIN,BER,LISBON,LIS,2025/08/13,23,2312.83,158.24
1827,LISBON,LIS,BERLIN,BER,2025/08/17,23,2312.83,195.09
1828,BERLIN,BER,LISBON,LIS,2025/08/17,23,2312.83,196.57
1829,FLORENCE,FLR,BRUGES,BRU,2025/08/05,23,1021.33,196.28
1830,VIENNA,VIE,COPENHAGEN,CPH,2025/08/01,23,870.02,124.30
1831,COPENHAGEN,CPH,LISBON,LIS,2025/08/05,23,2477.67,175.94
1832,COPENHAGEN,CPH,BERLIN,BER,2025/08/05,23,354.75,131.90
1833,COPENHAGEN,CPH,FLORENCE,FLR,2025/08/05,23,1326.24,197.65
1834,COPENHAGEN,CPH,BRUGES,BRU,2025/08/05,23,792.43,182.15
1835,VIENNA,VIE,BRUGES,BRU,2025/08/01,23,1000.9,181.04
1836,BRUGES,BRU,LISBON,LIS,2025/08/05,23,1690.57,80.72
1837,BRUGES,BRU,BERLIN,BER,2025/08/05,23,713.9,94.22
1838,BRUGES,BRU,FLORENCE,FLR,2025/08/05,23,1021.33,117.72
1839,BRUGES,BRU,COPENHAGEN,CPH,2025/08/05,23,792.43,107.72
1840,SARASOTA,SRQ,ASHEVILLE,AVL,2025/07/01,24,918.98,318.83
1841,ASHEVILLE,AVL,NEW ORLEANS,MSY,2025/07/05,24,942.07,458.65
1842,NEW ORLEANS,MSY,"WASHINGTON,D.C.",DCA,2025/07/09,24,1006.22,165.11
1843,"WASHINGTON,D.C.",DCA,CHARLESTON,CHS,2025/07/13,24,236.93,239.35
1844,CHARLESTON,CHS,NANTUCKET,ACK,2025/07/17,24,1039.44,405.91
1845,NANTUCKET,ACK,SARASOTA,SRQ,2025/07/21,24,1922.21,463.96
1846,"WASHINGTON,D.C.",DCA,NANTUCKET,ACK,2025/07/13,24,1199.18,188.26
1847,NANTUCKET,ACK,CHARLESTON,CHS,2025/07/17,24,1039.44,277.04
1848,CHARLESTON,CHS,SARASOTA,SRQ,2025/07/21,24,1227.49,273.75
1849,NEW ORLEANS,MSY,CHARLESTON,CHS,2025/07/09,24,1213.27,202.73
1850,CHARLESTON,CHS,"WASHINGTON,D.C.",DCA,2025/07/13,24,236.93,229.67
1851,"WASHINGTON,D.C.",DCA,NANTUCKET,ACK,2025/07/17,24,1199.18,346.78
1852,CHARLESTON,CHS,NANTUCKET,ACK,2025/07/13,24,1039.44,213.55
1853,NANTUCKET,ACK,"WASHINGTON,D.C.",DCA,2025/07/17,24,1199.18,346.78
1854,"WASHINGTON,D.C.",DCA,SARASOTA,SRQ,2025/07/21,24,996.71,227.46
1855,NEW ORLEANS,MSY,NANTUCKET,ACK,2025/07/09,24,2194.98,268.63
1856,NANTUCKET,ACK,"WASHINGTON,D.C.",DCA,2025/07/13,24,1199.18,188.26
1857,"WASHINGTON,D.C.",DCA,CHARLESTON,CHS,2025/07/17,24,236.93,251.11
1858,NANTUCKET,ACK,CHARLESTON,CHS,2025/07/13,24,1039.44,231.07
1859,CHARLESTON,CHS,"WASHINGTON,D.C.",DCA,2025/07/17,24,236.93,184.46
1860,ASHEVILLE,AVL,"WASHINGTON,D.C.",DCA,2025/07/05,24,79.56,314.53
1861,"WASHINGTON,D.C.",DCA,NEW ORLEANS,MSY,2025/07/09,24,1006.22,165.11
1862,NEW ORLEANS,MSY,CHARLESTON,CHS,2025/07/13,24,1213.27,349.00
1863,NEW ORLEANS,MSY,NANTUCKET,ACK,2025/07/13,24,2194.98,322.45
1864,"WASHINGTON,D.C.",DCA,CHARLESTON,CHS,2025/07/09,24,236.93,184.46
1865,CHARLESTON,CHS,NEW ORLEANS,MSY,2025/07/13,24,1213.27,202.73
1866,NEW ORLEANS,MSY,NANTUCKET,ACK,2025/07/17,24,2194.98,449.98
1867,NANTUCKET,ACK,NEW ORLEANS,MSY,2025/07/17,24,2194.98,449.98
1868,NEW ORLEANS,MSY,SARASOTA,SRQ,2025/07/21,24,791.47,270.46
1869,"WASHINGTON,D.C.",DCA,NANTUCKET,ACK,2025/07/09,24,1199.18,346.78
1870,NANTUCKET,ACK,NEW ORLEANS,MSY,2025/07/13,24,2194.98,236.38
1871,NEW ORLEANS,MSY,CHARLESTON,CHS,2025/07/17,24,1213.27,274.76
1872,CHARLESTON,CHS,NEW ORLEANS,MSY,2025/07/17,24,1213.27,202.73
1873,ASHEVILLE,AVL,CHARLESTON,CHS,2025/07/05,24,316.42,316.75
1874,CHARLESTON,CHS,NEW ORLEANS,MSY,2025/07/09,24,1213.27,202.73
1875,NEW ORLEANS,MSY,"WASHINGTON,D.C.",DCA,2025/07/13,24,1006.22,317.82
1876,CHARLESTON,CHS,"WASHINGTON,D.C.",DCA,2025/07/09,24,236.93,184.46
1877,"WASHINGTON,D.C.",DCA,NEW ORLEANS,MSY,2025/07/13,24,1006.22,205.96
1878,CHARLESTON,CHS,NANTUCKET,ACK,2025/07/09,24,1039.44,405.91
1879,NEW ORLEANS,MSY,"WASHINGTON,D.C.",DCA,2025/07/17,24,1006.22,165.11
1880,"WASHINGTON,D.C.",DCA,NEW ORLEANS,MSY,2025/07/17,24,1006.22,165.11
1881,ASHEVILLE,AVL,NANTUCKET,ACK,2025/07/05,24,1255.7,381.18
1882,NANTUCKET,ACK,NEW ORLEANS,MSY,2025/07/09,24,2194.98,268.63
1883,NANTUCKET,ACK,"WASHINGTON,D.C.",DCA,2025/07/09,24,1199.18,346.78
1884,NANTUCKET,ACK,CHARLESTON,CHS,2025/07/09,24,1039.44,277.04
1885,SARASOTA,SRQ,NEW ORLEANS,MSY,2025/07/01,24,791.47,197.36
1886,NEW ORLEANS,MSY,ASHEVILLE,AVL,2025/07/05,24,942.07,375.87
1887,ASHEVILLE,AVL,"WASHINGTON,D.C.",DCA,2025/07/09,24,79.56,314.53
1888,ASHEVILLE,AVL,CHARLESTON,CHS,2025/07/09,24,316.42,331.80
1889,ASHEVILLE,AVL,NANTUCKET,ACK,2025/07/09,24,1255.7,381.18
1890,NEW ORLEANS,MSY,"WASHINGTON,D.C.",DCA,2025/07/05,24,1006.22,245.80
1891,"WASHINGTON,D.C.",DCA,ASHEVILLE,AVL,2025/07/09,24,79.56,314.53
1892,ASHEVILLE,AVL,CHARLESTON,CHS,2025/07/13,24,316.42,323.20
1893,ASHEVILLE,AVL,NANTUCKET,ACK,2025/07/13,24,1255.7,353.30
1894,CHARLESTON,CHS,ASHEVILLE,AVL,2025/07/13,24,316.42,279.12
1895,ASHEVILLE,AVL,NANTUCKET,ACK,2025/07/17,24,1255.7,454.28
1896,NANTUCKET,ACK,ASHEVILLE,AVL,2025/07/17,24,1255.7,459.72
1897,ASHEVILLE,AVL,SARASOTA,SRQ,2025/07/21,24,918.98,367.70
1898,NANTUCKET,ACK,ASHEVILLE,AVL,2025/07/13,24,1255.7,270.85
1899,ASHEVILLE,AVL,CHARLESTON,CHS,2025/07/17,24,316.42,454.35
1900,CHARLESTON,CHS,ASHEVILLE,AVL,2025/07/17,24,316.42,419.95
1901,NEW ORLEANS,MSY,CHARLESTON,CHS,2025/07/05,24,1213.27,202.73
1902,CHARLESTON,CHS,ASHEVILLE,AVL,2025/07/09,24,316.42,390.92
1903,ASHEVILLE,AVL,"WASHINGTON,D.C.",DCA,2025/07/13,24,79.56,308.15
1904,"WASHINGTON,D.C.",DCA,ASHEVILLE,AVL,2025/07/13,24,79.56,303.78
1905,ASHEVILLE,AVL,"WASHINGTON,D.C.",DCA,2025/07/17,24,79.56,353.23
